4.7, 5.375,4.102,0.993,2.45,1.14,0.91, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4.8, 5.62,4.216,1.084,2.5,1.16,0.94, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4.9, 5.87,4.332,1.178,2.55,1.18,0.97, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5, 6.125,4.45,1.275,2.6,1.2,1, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.1, 6.385,4.57,1.375,2.62,1.23,1.06, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.2, 6.647,4.693,1.481,2.64,1.26,1.12, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.3, 6.911,4.819,1.593,2.66,1.29,1.18, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.4, 7.177,4.948,1.711,2.68,1.32,1.24, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.5, 7.445,5.08,1.835,2.7,1.35,1.3, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.6, 7.715,5.215,1.965,2.72,1.38,1.36, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.7, 7.987,5.353,2.101,2.74,1.41,1.42, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.8, 8.261,5.494,2.243,2.76,1.44,1.48, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5.9, 8.537,5.638,2.391,2.78,1.47,1.54, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6, 8.815,5.785,2.545,2.8,1.5,1.6, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.1, 9.095,5.935,2.705,2.82,1.53,1.66, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.2, 9.377,6.088,2.871,2.84,1.56,1.72, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.3, 9.661,6.244,3.043,2.86,1.59,1.78, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.4, 9.947,6.403,3.221,2.88,1.62,1.84, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.5, 10.235,6.565,3.405,2.9,1.65,1.9, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.6, 10.525,6.73,3.595,2.92,1.68,1.96, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.7, 10.817,6.898,3.791,2.94,1.71,2.02, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.8, 11.111,7.069,3.993,2.96,1.74,2.08, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6.9, 11.407,7.243,4.201,2.98,1.77,2.14, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7, 11.705,7.42,4.415,3,1.8,2.2, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.1, 12.005,7.6,4.635,3.02,1.83,2.26, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.2, 12.307,7.783,4.861,3.04,1.86,2.32, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.3, 12.611,7.969,5.093,3.06,1.89,2.38, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.4, 12.917,8.158,5.331,3.08,1.92,2.44, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.5, 13.225,8.35,5.575,3.1,1.95,2.5, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.6, 13.535,8.545,5.825,3.12,1.98,2.56, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.7, 13.847,8.743,6.081,3.14,2.01,2.62, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.8, 14.161,8.944,6.343,3.16,2.04,2.68, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7.9, 14.477,9.148,6.611,3.18,2.07,2.74, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8, 14.795,9.355,6.885,3.2,2.1,2.8, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.1, 15.115,9.565,7.165,3.22,2.13,2.86, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.2, 15.437,9.778,7.451,3.24,2.16,2.92, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.3, 15.761,9.994,7.743,3.26,2.19,2.98, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.4, 16.087,10.213,8.041,3.28,2.22,3.04, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.5, 16.415,10.435,8.345,3.3,2.25,3.1, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.6, 16.745,10.66,8.65499,3.32,2.28,3.16, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.7, 17.077,10.888,8.97099,3.34,2.31,3.22, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.8, 17.411,11.119,9.29299,3.36,2.34,3.28, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.9, 17.747,11.353,9.62099,3.38,2.37,3.34, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9, 18.085,11.59,9.95499,3.4,2.4,3.4, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.1, 18.425,11.83,10.295,3.42,2.43,3.46, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.2, 18.767,12.073,10.641,3.44,2.46,3.52, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.3, 19.111,12.319,10.993,3.46,2.49,3.58, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.4, 19.457,12.568,11.351,3.48,2.52,3.64, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.5, 19.805,12.82,11.715,3.5,2.55,3.7, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.6, 20.155,13.075,12.085,3.52,2.58,3.76, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.7, 20.507,13.333,12.461,3.54,2.61,3.82, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.8, 20.861,13.594,12.843,3.56,2.64,3.88, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9.9, 21.217,13.858,13.231,3.58,2.67,3.94, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
