0, 1,-0.5,0,0.1,0.2,-0.5, 1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1, 1.01,-0.48,-0.05,0.15,0.22,-0.47, 1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.2, 1.025,-0.458,-0.097,0.2,0.24,-0.44, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.3, 1.045,-0.434,-0.141,0.25,0.26,-0.41, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.4, 1.07,-0.408,-0.182,0.3,0.28,-0.38, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.5, 1.1,-0.38,-0.22,0.35,0.3,-0.35, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.6, 1.135,-0.35,-0.255,0.4,0.32,-0.32, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.7, 1.175,-0.318,-0.287,0.45,0.34,-0.29, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.8, 1.22,-0.284,-0.316,0.5,0.36,-0.26, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.9, 1.27,-0.248,-0.342,0.55,0.38,-0.23, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1, 1.325,-0.21,-0.365,0.6,0.4,-0.2, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.1, 1.385,-0.17,-0.385,0.65,0.42,-0.17, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.2, 1.45,-0.128,-0.402,0.7,0.44,-0.14, 3,0,0,1,0,0,0,3,0,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
